"id","vendor_id","supplier_id","name","description","notes"
4324,4324,324,"D","D","D"
4325,4325,325,"E","E","E"
4326,4326,326,"F","F","F"
4327,4327,327,"G","G","G"
4328,4328,328,"H","H","H"
4329,4329,329,"I","I","I"
4330,4330,330,"J","J","J"
4331,4331,331,"K","K","K"
4332,4332,332,"L","L","L"
4333,4333,333,"M","M","M"
4334,4334,334,"N","N","N"
4335,4335,335,"O","O","O"
4336,4336,336,"P","P","P"
4337,4337,337,"Q","Q","Q"
4338,4338,338,"R","R","R"
4339,4339,339,"S","S","S"
4340,4340,340,"T","T","T"
4341,4341,341,"A","A","A"
4342,4342,342,"B","B","B"
4343,4343,343,"C","C","C"
4344,4344,344,"D","D","D"
4345,4345,345,"E","E","E"
4346,4346,346,"F","F","F"
4347,4347,347,"G","G","G"
4348,4348,348,"H","H","H"
4349,4349,349,"I","I","I"
4350,4350,350,"J","J","J"
4351,4351,351,"K","K","K"
4352,4352,352,"L","L","L"
4353,4353,353,"M","M","M"
4354,4354,354,"N","N","N"
4355,4355,355,"O","O","O"
4356,4356,356,"P","P","P"
4357,4357,357,"Q","Q","Q"
4358,4358,358,"R","R","R"
4359,4359,359,"S","S","S"
4360,4360,360,"T","T","T"
4361,4361,361,"A","A","A"
4362,4362,362,"B","B","B"
4363,4363,363,"C","C","C"
4364,4364,364,"D","D","D"
4365,4365,365,"E","E","E"
4366,4366,366,"F","F","F"
4367,4367,367,"G","G","G"
4368,4368,368,"H","H","H"
4369,4369,369,"I","I","I"
4370,4370,370,"J","J","J"
4371,4371,371,"K","K","K"
4372,4372,372,"L","L","L"
4373,4373,373,"M","M","M"
4374,4374,374,"N","N","N"
4375,4375,375,"O","O","O"
4376,4376,376,"P","P","P"
4377,4377,377,"Q","Q","Q"
4378,4378,378,"R","R","R"
4379,4379,379,"S","S","S"
4380,4380,380,"T","T","T"
4381,4381,381,"A","A","A"
4382,4382,382,"B","B","B"
4383,4383,383,"C","C","C"
4384,4384,384,"D","D","D"
4385,4385,385,"E","E","E"
4386,4386,386,"F","F","F"
4387,4387,387,"G","G","G"
4388,4388,388,"H","H","H"
4389,4389,389,"I","I","I"
4390,4390,390,"J","J","J"
4391,4391,391,"K","K","K"
4392,4392,392,"L","L","L"
4393,4393,393,"M","M","M"
4394,4394,394,"N","N","N"
4395,4395,395,"O","O","O"
4396,4396,396,"P","P","P"
4397,4397,397,"Q","Q","Q"
4398,4398,398,"R","R","R"
4399,4399,399,"S","S","S"
4400,4400,400,"T","T","T"
4401,4401,401,"A","A","A"
4402,4402,402,"B","B","B"
4403,4403,403,"C","C","C"
4404,4404,404,"D","D","D"
4405,4405,405,"E","E","E"
4406,4406,406,"F","F","F"
4407,4407,407,"G","G","G"
4408,4408,408,"H","H","H"
4409,4409,409,"I","I","I"
4410,4410,410,"J","J","J"
4411,4411,411,"K","K","K"
4412,4412,412,"L","L","L"
4413,4413,413,"M","M","M"
4414,4414,414,"N","N","N"
4415,4415,415,"O","O","O"
4416,4416,416,"P","P","P"
4417,4417,417,"Q","Q","Q"
4418,4418,418,"R","R","R"
4419,4419,419,"S","S","S"
4420,4420,420,"T","T","T"
4421,4421,421,"A","A","A"
4422,4422,422,"B","B","B"
4423,4423,423,"C","C","C"
4424,4424,424,"D","D","D"
4425,4425,425,"E","E","E"
4426,4426,426,"F","F","F"
4427,4427,427,"G","G","G"
4428,4428,428,"H","H","H"
4429,4429,429,"I","I","I"
4430,4430,430,"J","J","J"
4431,4431,431,"K","K","K"
4432,4432,432,"L","L","L"
4433,4433,433,"M","M","M"
4434,4434,434,"N","N","N"
4435,4435,435,"O","O","O"
4436,4436,436,"P","P","P"
4437,4437,437,"Q","Q","Q"
4438,4438,438,"R","R","R"
4439,4439,439,"S","S","S"
4440,4440,440,"T","T","T"
4441,4441,441,"A","A","A"
4442,4442,442,"B","B","B"
4443,4443,443,"C","C","C"
4444,4444,444,"D","D","D"
4445,4445,445,"E","E","E"
4446,4446,446,"F","F","F"
4447,4447,447,"G","G","G"
4448,4448,448,"H","H","H"
4449,4449,449,"I","I","I"
4450,4450,450,"J","J","J"
4451,4451,451,"K","K","K"
4452,4452,452,"L","L","L"
4453,4453,453,"M","M","M"
4454,4454,454,"N","N","N"
4455,4455,455,"O","O","O"
4456,4456,456,"P","P","P"
4457,4457,457,"Q","Q","Q"
4458,4458,458,"R","R","R"
4459,4459,459,"S","S","S"
4460,4460,460,"T","T","T"
4461,4461,461,"A","A","A"
4462,4462,462,"B","B","B"
4463,4463,463,"C","C","C"
4464,4464,464,"D","D","D"
4465,4465,465,"E","E","E"
4466,4466,466,"F","F","F"
4467,4467,467,"G","G","G"
4468,4468,468,"H","H","H"
4469,4469,469,"I","I","I"
4470,4470,470,"J","J","J"
4471,4471,471,"K","K","K"
4472,4472,472,"L","L","L"
4473,4473,473,"M","M","M"
4474,4474,474,"N","N","N"
4475,4475,475,"O","O","O"
4476,4476,476,"P","P","P"
4477,4477,477,"Q","Q","Q"
4478,4478,478,"R","R","R"
4479,4479,479,"S","S","S"
4480,4480,480,"T","T","T"
4481,4481,481,"A","A","A"
4482,4482,482,"B","B","B"
4483,4483,483,"C","C","C"
4484,4484,484,"D","D","D"
4485,4485,485,"E","E","E"
4486,4486,486,"F","F","F"
4487,4487,487,"G","G","G"
4488,4488,488,"H","H","H"
4489,4489,489,"I","I","I"
4490,4490,490,"J","J","J"
4491,4491,491,"K","K","K"
4492,4492,492,"L","L","L"
4493,4493,493,"M","M","M"
4494,4494,494,"N","N","N"
4495,4495,495,"O","O","O"
4496,4496,496,"P","P","P"
4497,4497,497,"Q","Q","Q"
4498,4498,498,"R","R","R"
4499,4499,499,"S","S","S"
4500,4500,500,"T","T","T"
4501,4501,501,"A","A","A"
4502,4502,502,"B","B","B"
4503,4503,503,"C","C","C"
4504,4504,504,"D","D","D"
4505,4505,505,"E","E","E"
4506,4506,506,"F","F","F"
4507,4507,507,"G","G","G"
4508,4508,508,"H","H","H"
4509,4509,509,"I","I","I"
4510,4510,510,"J","J","J"
4511,4511,511,"K","K","K"
4512,4512,512,"L","L","L"
4513,4513,513,"M","M","M"
4514,4514,514,"N","N","N"
4515,4515,515,"O","O","O"
4516,4516,516,"P","P","P"
4517,4517,517,"Q","Q","Q"
4518,4518,518,"R","R","R"
4519,4519,519,"S","S","S"
4520,4520,520,"T","T","T"
4521,4521,521,"A","A","A"
4522,4522,522,"B","B","B"
4523,4523,523,"C","C","C"
4524,4524,524,"D","D","D"
4525,4525,525,"E","E","E"
4526,4526,526,"F","F","F"
4527,4527,527,"G","G","G"
4528,4528,528,"H","H","H"
4529,4529,529,"I","I","I"
4530,4530,530,"J","J","J"
4531,4531,531,"K","K","K"
4532,4532,532,"L","L","L"
4533,4533,533,"M","M","M"
4534,4534,534,"N","N","N"
4535,4535,535,"O","O","O"
4536,4536,536,"P","P","P"
4537,4537,537,"Q","Q","Q"
4538,4538,538,"R","R","R"
4539,4539,539,"S","S","S"
4540,4540,540,"T","T","T"
4541,4541,541,"A","A","A"
4542,4542,542,"B","B","B"
4543,4543,543,"C","C","C"
4544,4544,544,"D","D","D"
4545,4545,545,"E","E","E"
4546,4546,546,"F","F","F"
4547,4547,547,"G","G","G"
4548,4548,548,"H","H","H"
4549,4549,549,"I","I","I"
4550,4550,550,"J","J","J"
4551,4551,551,"K","K","K"
4552,4552,552,"L","L","L"
4553,4553,553,"M","M","M"
4554,4554,554,"N","N","N"
4555,4555,555,"O","O","O"
4556,4556,556,"P","P","P"
4557,4557,557,"Q","Q","Q"
4558,4558,558,"R","R","R"
4559,4559,559,"S","S","S"
4560,4560,560,"T","T","T"
4561,4561,561,"A","A","A"
4562,4562,562,"B","B","B"
4563,4563,563,"C","C","C"
4564,4564,564,"D","D","D"
4565,4565,565,"E","E","E"
4566,4566,566,"F","F","F"
4567,4567,567,"G","G","G"
4568,4568,568,"H","H","H"
4569,4569,569,"I","I","I"
4570,4570,570,"J","J","J"
4571,4571,571,"K","K","K"
4572,4572,572,"L","L","L"
4573,4573,573,"M","M","M"
4574,4574,574,"N","N","N"
4575,4575,575,"O","O","O"
4576,4576,576,"P","P","P"
4577,4577,577,"Q","Q","Q"
4578,4578,578,"R","R","R"
4579,4579,579,"S","S","S"
4580,4580,580,"T","T","T"
4581,4581,581,"A","A","A"
4582,4582,582,"B","B","B"
4583,4583,583,"C","C","C"
4584,4584,584,"D","D","D"
4585,4585,585,"E","E","E"
4586,4586,586,"F","F","F"
4587,4587,587,"G","G","G"
4588,4588,588,"H","H","H"
4589,4589,589,"I","I","I"
4590,4590,590,"J","J","J"
4591,4591,591,"K","K","K"
4592,4592,592,"L","L","L"
4593,4593,593,"M","M","M"
4594,4594,594,"N","N","N"
4595,4595,595,"O","O","O"
4596,4596,596,"P","P","P"
4597,4597,597,"Q","Q","Q"
4598,4598,598,"R","R","R"
4599,4599,599,"S","S","S"
4600,4600,600,"T","T","T"
4601,4601,601,"A","A","A"
4602,4602,602,"B","B","B"
4603,4603,603,"C","C","C"
4604,4604,604,"D","D","D"
4605,4605,605,"E","E","E"
4606,4606,606,"F","F","F"
4607,4607,607,"G","G","G"
4608,4608,608,"H","H","H"
4609,4609,609,"I","I","I"
4610,4610,610,"J","J","J"
4611,4611,611,"K","K","K"
4612,4612,612,"L","L","L"
4613,4613,613,"M","M","M"
4614,4614,614,"N","N","N"
4615,4615,615,"O","O","O"
4616,4616,616,"P","P","P"
4617,4617,617,"Q","Q","Q"
4618,4618,618,"R","R","R"
4619,4619,619,"S","S","S"
4620,4620,620,"T","T","T"
4621,4621,621,"A","A","A"
4622,4622,622,"B","B","B"
4623,4623,623,"C","C","C"
4624,4624,624,"D","D","D"
4625,4625,625,"E","E","E"
4626,4626,626,"F","F","F"
4627,4627,627,"G","G","G"
4628,4628,628,"H","H","H"
4629,4629,629,"I","I","I"
4630,4630,630,"J","J","J"
4631,4631,631,"K","K","K"
4632,4632,632,"L","L","L"
4633,4633,633,"M","M","M"
4634,4634,634,"N","N","N"
4635,4635,635,"O","O","O"
4636,4636,636,"P","P","P"
4637,4637,637,"Q","Q","Q"
4638,4638,638,"R","R","R"
4639,4639,639,"S","S","S"
4640,4640,640,"T","T","T"
4641,4641,641,"A","A","A"
4642,4642,642,"B","B","B"
4643,4643,643,"C","C","C"
4644,4644,644,"D","D","D"
4645,4645,645,"E","E","E"
4646,4646,646,"F","F","F"
4647,4647,647,"G","G","G"
4648,4648,648,"H","H","H"
4649,4649,649,"I","I","I"
4650,4650,650,"J","J","J"
4651,4651,651,"K","K","K"
4652,4652,652,"L","L","L"
4653,4653,653,"M","M","M"
4654,4654,654,"N","N","N"
4655,4655,655,"O","O","O"
4656,4656,656,"P","P","P"
4657,4657,657,"Q","Q","Q"
4658,4658,658,"R","R","R"
4659,4659,659,"S","S","S"
4660,4660,660,"T","T","T"
4661,4661,661,"A","A","A"
4662,4662,662,"B","B","B"
4663,4663,663,"C","C","C"
4664,4664,664,"D","D","D"
4665,4665,665,"E","E","E"
4666,4666,666,"F","F","F"
4667,4667,667,"G","G","G"
4668,4668,668,"H","H","H"
4669,4669,669,"I","I","I"
4670,4670,670,"J","J","J"
4671,4671,671,"K","K","K"
4672,4672,672,"L","L","L"
4673,4673,673,"M","M","M"
4674,4674,674,"N","N","N"
4675,4675,675,"O","O","O"
4676,4676,676,"P","P","P"
4677,4677,677,"Q","Q","Q"
4678,4678,678,"R","R","R"
4679,4679,679,"S","S","S"
4680,4680,680,"T","T","T"
4681,4681,681,"A","A","A"
4682,4682,682,"B","B","B"
4683,4683,683,"C","C","C"
4684,4684,684,"D","D","D"
4685,4685,685,"E","E","E"
4686,4686,686,"F","F","F"
4687,4687,687,"G","G","G"
4688,4688,688,"H","H","H"
4689,4689,689,"I","I","I"
4690,4690,690,"J","J","J"
4691,4691,691,"K","K","K"
4692,4692,692,"L","L","L"
4693,4693,693,"M","M","M"
4694,4694,694,"N","N","N"
4695,4695,695,"O","O","O"
4696,4696,696,"P","P","P"
4697,4697,697,"Q","Q","Q"
4698,4698,698,"R","R","R"
4699,4699,699,"S","S","S"
4700,4700,700,"T","T","T"
4701,4701,701,"A","A","A"
4702,4702,702,"B","B","B"
4703,4703,703,"C","C","C"
4704,4704,704,"D","D","D"
4705,4705,705,"E","E","E"
4706,4706,706,"F","F","F"
4707,4707,707,"G","G","G"
4708,4708,708,"H","H","H"
4709,4709,709,"I","I","I"
4710,4710,710,"J","J","J"
4711,4711,711,"K","K","K"
4712,4712,712,"L","L","L"
4713,4713,713,"M","M","M"
4714,4714,714,"N","N","N"
4715,4715,715,"O","O","O"
4716,4716,716,"P","P","P"
4717,4717,717,"Q","Q","Q"
4718,4718,718,"R","R","R"
4719,4719,719,"S","S","S"
4720,4720,720,"T","T","T"
4721,4721,721,"A","A","A"
4722,4722,722,"B","B","B"
4723,4723,723,"C","C","C"
4724,4724,724,"D","D","D"
4725,4725,725,"E","E","E"
4726,4726,726,"F","F","F"
4727,4727,727,"G","G","G"
4728,4728,728,"H","H","H"
4729,4729,729,"I","I","I"
4730,4730,730,"J","J","J"
4731,4731,731,"K","K","K"
4732,4732,732,"L","L","L"
4733,4733,733,"M","M","M"
4734,4734,734,"N","N","N"
4735,4735,735,"O","O","O"
4736,4736,736,"P","P","P"
4737,4737,737,"Q","Q","Q"
4738,4738,738,"R","R","R"
4739,4739,739,"S","S","S"
4740,4740,740,"T","T","T"
4741,4741,741,"A","A","A"
4742,4742,742,"B","B","B"
4743,4743,743,"C","C","C"
4744,4744,744,"D","D","D"
4745,4745,745,"E","E","E"
4746,4746,746,"F","F","F"
4747,4747,747,"G","G","G"
4748,4748,748,"H","H","H"
4749,4749,749,"I","I","I"
4750,4750,750,"J","J","J"
4751,4751,751,"K","K","K"
4752,4752,752,"L","L","L"
4753,4753,753,"M","M","M"
4754,4754,754,"N","N","N"
4755,4755,755,"O","O","O"
4756,4756,756,"P","P","P"
4757,4757,757,"Q","Q","Q"
4758,4758,758,"R","R","R"
4759,4759,759,"S","S","S"
4760,4760,760,"T","T","T"
4761,4761,761,"A","A","A"
4762,4762,762,"B","B","B"
4763,4763,763,"C","C","C"
4764,4764,764,"D","D","D"
4765,4765,765,"E","E","E"
4766,4766,766,"F","F","F"
4767,4767,767,"G","G","G"
4768,4768,768,"H","H","H"
4769,4769,769,"I","I","I"
4770,4770,770,"J","J","J"
4771,4771,771,"K","K","K"
4772,4772,772,"L","L","L"
4773,4773,773,"M","M","M"
4774,4774,774,"N","N","N"
4775,4775,775,"O","O","O"
4776,4776,776,"P","P","P"
4777,4777,777,"Q","Q","Q"
4778,4778,778,"R","R","R"
4779,4779,779,"S","S","S"
4780,4780,780,"T","T","T"
4781,4781,781,"A","A","A"
4782,4782,782,"B","B","B"
4783,4783,783,"C","C","C"
4784,4784,784,"D","D","D"
4785,4785,785,"E","E","E"
4786,4786,786,"F","F","F"
4787,4787,787,"G","G","G"
4788,4788,788,"H","H","H"
4789,4789,789,"I","I","I"
4790,4790,790,"J","J","J"
4791,4791,791,"K","K","K"
4792,4792,792,"L","L","L"
4793,4793,793,"M","M","M"
4794,4794,794,"N","N","N"
4795,4795,795,"O","O","O"
4796,4796,796,"P","P","P"
4797,4797,797,"Q","Q","Q"
4798,4798,798,"R","R","R"
4799,4799,799,"S","S","S"
4800,4800,800,"T","T","T"
4801,4801,801,"A","A","A"
4802,4802,802,"B","B","B"
4803,4803,803,"C","C","C"
4804,4804,804,"D","D","D"
4805,4805,805,"E","E","E"
4806,4806,806,"F","F","F"
4807,4807,807,"G","G","G"
4808,4808,808,"H","H","H"
4809,4809,809,"I","I","I"
4810,4810,810,"J","J","J"
4811,4811,811,"K","K","K"
4812,4812,812,"L","L","L"
4813,4813,813,"M","M","M"
4814,4814,814,"N","N","N"
4815,4815,815,"O","O","O"
4816,4816,816,"P","P","P"
4817,4817,817,"Q","Q","Q"
4818,4818,818,"R","R","R"
4819,4819,819,"S","S","S"
4820,4820,820,"T","T","T"
4821,4821,821,"A","A","A"
4822,4822,822,"B","B","B"
4823,4823,823,"C","C","C"
4824,4824,824,"D","D","D"
4825,4825,825,"E","E","E"
4826,4826,826,"F","F","F"
4827,4827,827,"G","G","G"
4828,4828,828,"H","H","H"
4829,4829,829,"I","I","I"
4830,4830,830,"J","J","J"
4831,4831,831,"K","K","K"
4832,4832,832,"L","L","L"
4833,4833,833,"M","M","M"
4834,4834,834,"N","N","N"
4835,4835,835,"O","O","O"
4836,4836,836,"P","P","P"
4837,4837,837,"Q","Q","Q"
4838,4838,838,"R","R","R"
4839,4839,839,"S","S","S"
4840,4840,840,"T","T","T"
4841,4841,841,"A","A","A"
4842,4842,842,"B","B","B"
4843,4843,843,"C","C","C"
4844,4844,844,"D","D","D"
4845,4845,845,"E","E","E"
4846,4846,846,"F","F","F"
4847,4847,847,"G","G","G"
4848,4848,848,"H","H","H"
4849,4849,849,"I","I","I"
4850,4850,850,"J","J","J"
4851,4851,851,"K","K","K"
4852,4852,852,"L","L","L"
4853,4853,853,"M","M","M"
4854,4854,854,"N","N","N"
4855,4855,855,"O","O","O"
4856,4856,856,"P","P","P"
4857,4857,857,"Q","Q","Q"
4858,4858,858,"R","R","R"
4859,4859,859,"S","S","S"
4860,4860,860,"T","T","T"
4861,4861,861,"A","A","A"
4862,4862,862,"B","B","B"
4863,4863,863,"C","C","C"
4864,4864,864,"D","D","D"
4865,4865,865,"E","E","E"
4866,4866,866,"F","F","F"
4867,4867,867,"G","G","G"
4868,4868,868,"H","H","H"
4869,4869,869,"I","I","I"
4870,4870,870,"J","J","J"
4871,4871,871,"K","K","K"
4872,4872,872,"L","L","L"
4873,4873,873,"M","M","M"
4874,4874,874,"N","N","N"
4875,4875,875,"O","O","O"
4876,4876,876,"P","P","P"
4877,4877,877,"Q","Q","Q"
4878,4878,878,"R","R","R"
4879,4879,879,"S","S","S"
4880,4880,880,"T","T","T"
4881,4881,881,"A","A","A"
4882,4882,882,"B","B","B"
4883,4883,883,"C","C","C"
4884,4884,884,"D","D","D"
4885,4885,885,"E","E","E"
4886,4886,886,"F","F","F"
4887,4887,887,"G","G","G"
4888,4888,888,"H","H","H"
4889,4889,889,"I","I","I"
4890,4890,890,"J","J","J"
4891,4891,891,"K","K","K"
4892,4892,892,"L","L","L"
4893,4893,893,"M","M","M"
4894,4894,894,"N","N","N"
4895,4895,895,"O","O","O"
4896,4896,896,"P","P","P"
4897,4897,897,"Q","Q","Q"
4898,4898,898,"R","R","R"
4899,4899,899,"S","S","S"
4900,4900,900,"T","T","T"
4901,4901,901,"A","A","A"
4902,4902,902,"B","B","B"
4903,4903,903,"C","C","C"
4904,4904,904,"D","D","D"
4905,4905,905,"E","E","E"
4906,4906,906,"F","F","F"
4907,4907,907,"G","G","G"
4908,4908,908,"H","H","H"
4909,4909,909,"I","I","I"
4910,4910,910,"J","J","J"
4911,4911,911,"K","K","K"
4912,4912,912,"L","L","L"
4913,4913,913,"M","M","M"
4914,4914,914,"N","N","N"
4915,4915,915,"O","O","O"
4916,4916,916,"P","P","P"
4917,4917,917,"Q","Q","Q"
4918,4918,918,"R","R","R"
4919,4919,919,"S","S","S"
4920,4920,920,"T","T","T"
4921,4921,921,"A","A","A"
4922,4922,922,"B","B","B"
4923,4923,923,"C","C","C"
4924,4924,924,"D","D","D"
4925,4925,925,"E","E","E"
4926,4926,926,"F","F","F"
4927,4927,927,"G","G","G"
4928,4928,928,"H","H","H"
4929,4929,929,"I","I","I"
4930,4930,930,"J","J","J"
4931,4931,931,"K","K","K"
4932,4932,932,"L","L","L"
4933,4933,933,"M","M","M"
4934,4934,934,"N","N","N"
4935,4935,935,"O","O","O"
4936,4936,936,"P","P","P"
4937,4937,937,"Q","Q","Q"
4938,4938,938,"R","R","R"
4939,4939,939,"S","S","S"
4940,4940,940,"T","T","T"
4941,4941,941,"A","A","A"
4942,4942,942,"B","B","B"
4943,4943,943,"C","C","C"
4944,4944,944,"D","D","D"
4945,4945,945,"E","E","E"
4946,4946,946,"F","F","F"
4947,4947,947,"G","G","G"
4948,4948,948,"H","H","H"
4949,4949,949,"I","I","I"
4950,4950,950,"J","J","J"
4951,4951,951,"K","K","K"
4952,4952,952,"L","L","L"
4953,4953,953,"M","M","M"
4954,4954,954,"N","N","N"
4955,4955,955,"O","O","O"
4956,4956,956,"P","P","P"
4957,4957,957,"Q","Q","Q"
4958,4958,958,"R","R","R"
4959,4959,959,"S","S","S"
4960,4960,960,"T","T","T"
4961,4961,961,"A","A","A"
4962,4962,962,"B","B","B"
4963,4963,963,"C","C","C"
4964,4964,964,"D","D","D"
4965,4965,965,"E","E","E"
4966,4966,966,"F","F","F"
4967,4967,967,"G","G","G"
4968,4968,968,"H","H","H"
4969,4969,969,"I","I","I"
4970,4970,970,"J","J","J"
4971,4971,971,"K","K","K"
4972,4972,972,"L","L","L"
4973,4973,973,"M","M","M"
4974,4974,974,"N","N","N"
4975,4975,975,"O","O","O"
4976,4976,976,"P","P","P"
4977,4977,977,"Q","Q","Q"
4978,4978,978,"R","R","R"
4979,4979,979,"S","S","S"
4980,4980,980,"T","T","T"
4981,4981,981,"A","A","A"
4982,4982,982,"B","B","B"
4983,4983,983,"C","C","C"
4984,4984,984,"D","D","D"
4985,4985,985,"E","E","E"
4986,4986,986,"F","F","F"
4987,4987,987,"G","G","G"
4988,4988,988,"H","H","H"
4989,4989,989,"I","I","I"
4990,4990,990,"J","J","J"
4991,4991,991,"K","K","K"
4992,4992,992,"L","L","L"
4993,4993,993,"M","M","M"
4994,4994,994,"N","N","N"
4995,4995,995,"O","O","O"
4996,4996,996,"P","P","P"
4997,4997,997,"Q","Q","Q"
4998,4998,998,"R","R","R"
4999,4999,999,"S","S","S"
5000,5000,1000,"T","T","T"
5001,5001,1001,"A","A","A"
5002,5002,1002,"B","B","B"
5003,5003,1003,"C","C","C"
5004,5004,1004,"D","D","D"
5005,5005,1005,"E","E","E"
5006,5006,1006,"F","F","F"
5007,5007,1007,"G","G","G"
5008,5008,1008,"H","H","H"
5009,5009,1009,"I","I","I"
5010,5010,1010,"J","J","J"
5011,5011,1011,"K","K","K"
5012,5012,1012,"L","L","L"
5013,5013,1013,"M","M","M"
5014,5014,1014,"N","N","N"
5015,5015,1015,"O","O","O"
5016,5016,1016,"P","P","P"
5017,5017,1017,"Q","Q","Q"
5018,5018,1018,"R","R","R"
5019,5019,1019,"S","S","S"
5020,5020,1020,"T","T","T"
5021,5021,1021,"A","A","A"
5022,5022,1022,"B","B","B"
5023,5023,1023,"C","C","C"
5024,5024,1024,"D","D","D"
5025,5025,1025,"E","E","E"
5026,5026,1026,"F","F","F"
5027,5027,1027,"G","G","G"
5028,5028,1028,"H","H","H"
5029,5029,1029,"I","I","I"
5030,5030,1030,"J","J","J"
5031,5031,1031,"K","K","K"
5032,5032,1032,"L","L","L"
5033,5033,1033,"M","M","M"
5034,5034,1034,"N","N","N"
5035,5035,1035,"O","O","O"
5036,5036,1036,"P","P","P"
5037,5037,1037,"Q","Q","Q"
5038,5038,1038,"R","R","R"
5039,5039,1039,"S","S","S"
5040,5040,1040,"T","T","T"
5041,5041,1041,"A","A","A"
5042,5042,1042,"B","B","B"
5043,5043,1043,"C","C","C"
5044,5044,1044,"D","D","D"
5045,5045,1045,"E","E","E"
5046,5046,1046,"F","F","F"
5047,5047,1047,"G","G","G"
5048,5048,1048,"H","H","H"
5049,5049,1049,"I","I","I"
5050,5050,1050,"J","J","J"
5051,5051,1051,"K","K","K"
5052,5052,1052,"L","L","L"
5053,5053,1053,"M","M","M"
5054,5054,1054,"N","N","N"
5055,5055,1055,"O","O","O"
5056,5056,1056,"P","P","P"
5057,5057,1057,"Q","Q","Q"
5058,5058,1058,"R","R","R"
5059,5059,1059,"S","S","S"
5060,5060,1060,"T","T","T"
5061,5061,1061,"A","A","A"
5062,5062,1062,"B","B","B"
5063,5063,1063,"C","C","C"
5064,5064,1064,"D","D","D"
5065,5065,1065,"E","E","E"
5066,5066,1066,"F","F","F"
5067,5067,1067,"G","G","G"
5068,5068,1068,"H","H","H"
5069,5069,1069,"I","I","I"
5070,5070,1070,"J","J","J"
5071,5071,1071,"K","K","K"
5072,5072,1072,"L","L","L"
5073,5073,1073,"M","M","M"
5074,5074,1074,"N","N","N"
5075,5075,1075,"O","O","O"
5076,5076,1076,"P","P","P"
5077,5077,1077,"Q","Q","Q"
5078,5078,1078,"R","R","R"
5079,5079,1079,"S","S","S"
5080,5080,1080,"T","T","T"
5081,5081,1081,"A","A","A"
5082,5082,1082,"B","B","B"
5083,5083,1083,"C","C","C"
5084,5084,1084,"D","D","D"
5085,5085,1085,"E","E","E"
5086,5086,1086,"F","F","F"
5087,5087,1087,"G","G","G"
5088,5088,1088,"H","H","H"
5089,5089,1089,"I","I","I"
5090,5090,1090,"J","J","J"
5091,5091,1091,"K","K","K"
5092,5092,1092,"L","L","L"
5093,5093,1093,"M","M","M"
5094,5094,1094,"N","N","N"
5095,5095,1095,"O","O","O"
5096,5096,1096,"P","P","P"
5097,5097,1097,"Q","Q","Q"
5098,5098,1098,"R","R","R"
5099,5099,1099,"S","S","S"
5100,5100,1100,"T","T","T"
5101,5101,1101,"A","A","A"
5102,5102,1102,"B","B","B"
5103,5103,1103,"C","C","C"
5104,5104,1104,"D","D","D"
5105,5105,1105,"E","E","E"
5106,5106,1106,"F","F","F"
5107,5107,1107,"G","G","G"
5108,5108,1108,"H","H","H"
5109,5109,1109,"I","I","I"
5110,5110,1110,"J","J","J"
5111,5111,1111,"K","K","K"
5112,5112,1112,"L","L","L"
5113,5113,1113,"M","M","M"
5114,5114,1114,"N","N","N"
5115,5115,1115,"O","O","O"
5116,5116,1116,"P","P","P"
5117,5117,1117,"Q","Q","Q"
5118,5118,1118,"R","R","R"
5119,5119,1119,"S","S","S"
5120,5120,1120,"T","T","T"
5121,5121,1121,"A","A","A"
5122,5122,1122,"B","B","B"
5123,5123,1123,"C","C","C"
5124,5124,1124,"D","D","D"
5125,5125,1125,"E","E","E"
5126,5126,1126,"F","F","F"
5127,5127,1127,"G","G","G"
5128,5128,1128,"H","H","H"
5129,5129,1129,"I","I","I"
5130,5130,1130,"J","J","J"
5131,5131,1131,"K","K","K"
5132,5132,1132,"L","L","L"
5133,5133,1133,"M","M","M"
5134,5134,1134,"N","N","N"
5135,5135,1135,"O","O","O"
5136,5136,1136,"P","P","P"
5137,5137,1137,"Q","Q","Q"
5138,5138,1138,"R","R","R"
5139,5139,1139,"S","S","S"
5140,5140,1140,"T","T","T"
5141,5141,1141,"A","A","A"
5142,5142,1142,"B","B","B"
5143,5143,1143,"C","C","C"
5144,5144,1144,"D","D","D"
5145,5145,1145,"E","E","E"
5146,5146,1146,"F","F","F"
5147,5147,1147,"G","G","G"
5148,5148,1148,"H","H","H"
5149,5149,1149,"I","I","I"
5150,5150,1150,"J","J","J"
5151,5151,1151,"K","K","K"
5152,5152,1152,"L","L","L"
5153,5153,1153,"M","M","M"
5154,5154,1154,"N","N","N"
5155,5155,1155,"O","O","O"
5156,5156,1156,"P","P","P"
5157,5157,1157,"Q","Q","Q"
5158,5158,1158,"R","R","R"
5159,5159,1159,"S","S","S"
5160,5160,1160,"T","T","T"
5161,5161,1161,"A","A","A"
5162,5162,1162,"B","B","B"
5163,5163,1163,"C","C","C"
5164,5164,1164,"D","D","D"
5165,5165,1165,"E","E","E"
5166,5166,1166,"F","F","F"
5167,5167,1167,"G","G","G"
5168,5168,1168,"H","H","H"
5169,5169,1169,"I","I","I"
5170,5170,1170,"J","J","J"
5171,5171,1171,"K","K","K"
5172,5172,1172,"L","L","L"
5173,5173,1173,"M","M","M"
5174,5174,1174,"N","N","N"
5175,5175,1175,"O","O","O"
5176,5176,1176,"P","P","P"
5177,5177,1177,"Q","Q","Q"
